seq	type	date	time	location	LatLng
757	住宅竊盜	1050314	16~18	台北市信義區六合里信義路五段150巷391~420號	
758	住宅竊盜	1050314	19~21	台北市中山區錦州街31~60號	
759	住宅竊盜	1050314	19~21	台北市中山區林森北路391~420號	
760	住宅竊盜	1050314	22~24	台北市中山區市民大道三段121~150號	
761	住宅竊盜	1050315	13~15	台北市中山區中山北路一段33巷31~60號	
762	住宅竊盜	1050316	07~09	台北市士林區永福里莊頂路91~120號	
763	住宅竊盜	1050316	19~21	台北市北投區開明里中和街278巷13樓	
764	住宅竊盜	1050317	07~09	台北市中正區南福里羅斯福路二段8巷14弄1~30號	
765	住宅竊盜	1050318	07~09	台北市大安區群賢里和平東路2段301 ~ 330號	
766	住宅竊盜	1050318	22~24	台北市中山區林森北路391~420號	
767	住宅竊盜	1050320	13~15	台北市中正區水源里汀州路三段230巷25弄1~30號	
768	住宅竊盜	1050320	16~18	台北市中山區中山北路一段33巷20弄1~30號	
769	住宅竊盜	1050321	10~12	台北市士林區天母里天母北路87巷2弄1~30號	
770	住宅竊盜	1050321	22~24	台北市中山區中山北路二段137巷24之1~30號	
771	住宅竊盜	1050322	16~18	台北市大安區建倫里安和路一段31~60號	
772	住宅竊盜	1050323	01~03	台北市士林區天祿里士東路91巷1~30號	
773	住宅竊盜	1050323	22~24	台北市中正區頂東里羅斯福路三段58巷1~30號	
774	住宅竊盜	1050324	19~21	台北市中山區長春路91~120號	
775	住宅竊盜	1050325	01~03	台北市內湖區內湖路一段411巷1~30號	
776	住宅竊盜	1050328	19~21	台北市萬華區長泰街241~270號	
777	住宅竊盜	1050328	22~24	台北市大安區德安里敦化南路1段331 ~ 360號	
778	住宅竊盜	1050330	10~12	台北市內湖區文德路22巷16弄1~30號	
779	住宅竊盜	1050330	22~24	台北市北投區中庸里大業路691 ~ 720號	
780	住宅竊盜	1050331	22~24	台北市士林區臨溪里至善路二段323巷1~30號	
781	住宅竊盜	1050401	16~18	台北市萬華區頂碩里7鄰大埔街1~30號	
782	住宅竊盜	1050401	22~24	台北市信義區永吉里松山路151~180號	
783	住宅竊盜	1050402	19~21	台北市信義區大道里中坡南路1~30號	
784	住宅竊盜	1050403	13~15	台北市萬華區青年路31~60號	
785	住宅竊盜	1050403	13~15	台北市萬華區青年路31~60號	
786	住宅竊盜	1050403	16~18	台北市北投區榮華里富貴一路1巷1~30號	
787	住宅竊盜	1050403	19~21	台北市萬華區廣州街61~90號	
788	住宅竊盜	1050404	07~09	台北市北投區中央里中央南路一段102巷1~30號	
789	住宅竊盜	1050404	10~12	台北市北投區石牌里明德路67巷1~30號	
790	住宅竊盜	1050405	22~24	台北市大安區錦泰里7鄰杭州南路二段61巷1~30號	
791	住宅竊盜	1050406	16~18	台北市大同區景星里迪化街2段61 ~ 90號	
792	住宅竊盜	1050407	07~09	台北市文山區興旺里10鄰福興路4巷7弄1~30號	
793	住宅竊盜	1050407	10~12	台北市中正區南門里延平南路181~210號	
794	住宅竊盜	1050407	13~15	台北市大同區蓬萊里大龍街181~210號	
795	住宅竊盜	1050408	13~15	台北市大同區光能里寧夏路31~60號	
796	住宅竊盜	1050408	19~21	台北市南港區舊莊里合順街8巷5弄31~60號	
797	住宅竊盜	1050408	19~21	台北市松山區民生東路三段112巷7弄1~30號	
798	住宅竊盜	1050409	19~21	台北市萬華區新和里19鄰中華路二段416巷61~90號	
799	住宅竊盜	1050410	01~03	台北市文山區華興里24鄰富山路1~30號	
800	住宅竊盜	1050410	16~18	台北市松山區南京東路五段391~420號	
801	住宅竊盜	1050410	22~24	台北市內湖區康寧路三段99巷10弄1~30號	
802	住宅竊盜	1050411	19~21	台北市內湖區成功路三段91~120號	
803	住宅竊盜	1050413	19~21	台北市士林區福華里12鄰承德路四段40巷121~150號	
804	住宅竊盜	1050414	01~03	台北市中山區松江路37巷1~30號	
805	住宅竊盜	1050414	01~03	台北市松山區寶清街1~30號	
806	住宅竊盜	1050414	19~21	台北市士林區社子里中正路601~630號	
807	住宅竊盜	1050415	10~12	台北市大安區古風里師大路31~60號	
808	住宅竊盜	1050415	10~12	台北市大安區光信里光復南路451 ~ 480號	
809	住宅竊盜	1050416	01~03	台北市士林區聖山里15鄰德行東路190巷6弄1~30號	
810	住宅竊盜	1050416	07~09	台北市北投區湖山里紗帽路1~30號	
811	住宅竊盜	1050416	22~24	台北市中正區永昌里汀州路一段242巷1~30號	
812	住宅竊盜	1050418	22~24	台北市中正區永功里汀州路1段312巷1 ~ 30號	
813	住宅竊盜	1050419	01~03	台北市中正區永昌里汀州路一段211~240號	
814	住宅竊盜	1050419	19~21	台北市文山區萬盛里羅斯福路五段53巷1~30號	
815	住宅竊盜	1050419	19~21	台北市大同區永樂里民樂街1~30號	
816	住宅竊盜	1050419	19~21	台北市北投區永明里立農街二段202巷2弄1~30號	
817	住宅竊盜	1050419	22~24	台北市內湖區內湖路一段91巷1~30號	
818	住宅竊盜	1050420	19~21	台北市中正區永昌里汀州路一段242巷1~30號	
819	住宅竊盜	1050421	01~03	台北市中山區民權東路二段135巷1~30號	
820	住宅竊盜	1050421	16~18	台北市北投區永和里行義路140巷1~30號	
821	住宅竊盜	1050423	04~06	台北市北投區文化里文化三路61~90號	
822	住宅竊盜	1050424	04~06	台北市中正區頂東里晉江街124巷8弄1~30號	
823	住宅竊盜	1050424	10~12	台北市信義區六藝里永吉路180巷70弄1 ~ 30號	
824	住宅竊盜	1050425	04~06	台北市中山區農安街1 ~ 30號	
825	住宅竊盜	1050425	10~12	台北市大安區仁愛里大安路一段106巷1~30號	
826	住宅竊盜	1050425	10~12	台北市萬華區環河南路2段271 ~ 300號	
827	住宅竊盜	1050425	22~24	台北市松山區慶城街31~60號	
828	住宅竊盜	1050425	22~24	台北市北投區東華里立農街2段151 ~ 180號	
829	住宅竊盜	1050425	22~24	台北市北投區東華里立農街2段151 ~ 180號	
830	住宅竊盜	1050426	04~06	台北市萬華區萬大路277巷31~60號	
831	住宅竊盜	1050426	13~15	台北市中山區吉林路161巷1~30號	
832	住宅竊盜	1050427	04~06	台北市信義區大道里忠孝東路五段790巷25弄1~30號	
833	住宅竊盜	1050427	04~06	台北市中山區林森北路119巷31~60號	
834	住宅竊盜	1050427	07~09	台北市內湖區行善路361~390號	
835	住宅竊盜	1050427	13~15	台北市大同區玉泉里忠孝西路二段1~30號	
836	住宅竊盜	1050427	16~18	台北市大安區仁愛里大安路一段96巷1~30號	
837	住宅竊盜	1050427	16~18	台北市南港區重陽里向陽路258巷	
838	住宅竊盜	1050429	19~21	台北市中正區永昌里中華路二段381巷1~30號	
839	住宅竊盜	1050430	10~12	台北市大同區斯文里承德路三段61~90號	
840	住宅竊盜	1050501	10~12	台北市大安區臥龍街151~180號	
841	住宅竊盜	1050501	22~24	台北市大安區正聲里03鄰光復南路260巷31~60號	
842	住宅竊盜	1050502	10~12	台北市大同區朝陽里南京西路344巷31~60號	
843	住宅竊盜	1050502	13~15	台北市松山區敦化北路145巷18弄1~30號	
844	住宅竊盜	1050503	19~21	台北市大安區敦煌里信義路四段265巷20弄1~30號	
845	住宅竊盜	1050505	13~15	台北市大同區斯文里承德路三段61~90號	
846	住宅竊盜	1050506	01~03	台北市南港區東新里興南街64巷26弄1 ~ 30號	
847	住宅竊盜	1050508	07~09	台北市大同區星明里太原路175巷1~30號	
848	住宅竊盜	1050508	07~09	台北市內湖區安泰街31~60號	
849	住宅竊盜	1050508	19~21	台北市大安區龍圖里建國南路2段79巷1 ~ 30號	
850	住宅竊盜	1050509	19~21	台北市中山區大直街52巷1~30號	
851	住宅竊盜	1050510	13~15	台北市士林區舊佳里11鄰前街61~90號	
852	住宅竊盜	1050510	19~21	台北市萬華區萬大路71巷31~60號	
853	住宅竊盜	1050511	22~24	台北市大安區光信里仁愛路四段408巷1~30號	
854	住宅竊盜	1050512	01~03	台北市大安區建倫里忠孝東路4段170巷17弄1 ~ 30號	
855	住宅竊盜	1050512	10~12	台北市文山區忠順里014鄰興隆路4段145巷83弄1 ~ 30號	
856	住宅竊盜	1050512	16~18	台北市文山區興家里27鄰興隆路三段185巷7弄1~30號	
857	住宅竊盜	1050513	07~09	台北市中山區新生北路二段61~90號	
858	住宅竊盜	1050513	16~18	台北市大安區住安里信義路四段1~30號	
859	住宅竊盜	1050513	16~18	台北市萬華區西園路二段241~270號	
860	住宅竊盜	1050513	16~18	台北市萬華區青年路152巷1~30號	
861	住宅竊盜	1050513	22~24	台北市萬華區中華路二段416巷61~90號	
862	住宅竊盜	1050514	13~15	台北市士林區天和里天母東路107巷1~30號	
863	住宅竊盜	1050515	01~03	台北市中正區龍光里和平西路二段1~30號	
864	住宅竊盜	1050515	10~12	台北市中山區新生北路二段91~120號	
865	住宅竊盜	1050515	19~21	台北市大同區鄰江里酒泉街241~270號	
866	住宅竊盜	1050518	19~21	台北市萬華區康定路278巷17弄	
867	住宅竊盜	1050520	01~03	台北市內湖區內溝里康樂街201巷1~30號	
868	住宅竊盜	1050520	16~18	台北市萬華區寶興街80巷31~60號	
869	住宅竊盜	1050521	04~06	台北市北投區開明里翠雲街26巷1~30號	
870	住宅竊盜	1050521	04~06	台北市中山區民權東路二段135巷1~30號	
871	住宅竊盜	1050522	07~09	台北市大同區保安里哈密街59巷38弄31~60號	
872	住宅竊盜	1050522	13~15	台北市士林區福志里幸福街5巷1~30號	
873	住宅竊盜	1050524	13~15	台北市內湖區港富里13鄰港墘路37巷1~30號	
874	住宅竊盜	1050526	16~18	台北市北投區永和里行義路241~270號	
875	住宅竊盜	1050528	22~24	台北市文山區木新里15鄰木新路二段66巷1~30號	
876	住宅竊盜	1050530	10~12	台北市南港區鴻福里玉成街235巷23弄1 ~ 30號	
877	住宅竊盜	1050530	13~15	台北市大安區臨江里通化街39巷50弄1~30號	
878	住宅竊盜	1050531	01~03	台北市南港區東新里興南街61~90號	
879	住宅竊盜	1050601	13~15	台北市北投區東華里立農街2段151~180號	
880	住宅竊盜	1050601	13~15	台北市內湖區內湖路一段411巷90弄1~30號	
881	住宅竊盜	1050602	13~15	台北市士林區福華里承德路四段40巷1~30號	
882	住宅竊盜	1050603	13~15	台北市大安區法治里樂利路11巷1~30號	
883	住宅竊盜	1050603	13~15	台北市文山區景行里21鄰景興路238巷1~30號	
884	住宅竊盜	1050604	07~09	台北市中正區黎明里重慶南路1段1 ~ 30號	
885	住宅竊盜	1050604	10~12	台北市松山區新中街6巷1 ~ 30號	
886	住宅竊盜	1050605	07~09	台北市士林區葫東里葫東街1~30號	
887	住宅竊盜	1050605	22~24	台北市信義區安康里松勇路31~60號	
888	住宅竊盜	1050606	01~03	台北市大同區至聖里重慶北路三段223巷31~60號	
889	住宅竊盜	1050606	04~06	台北市文山區興豐里景豐街48巷11弄1~30號	
890	住宅竊盜	1050606	07~09	台北市士林區三玉里忠誠路二段76巷1~30號	
891	住宅竊盜	1050606	10~12	台北市士林區延平北路五段136巷31~60號	
892	住宅竊盜	1050608	13~15	台北市北投區永和里行義路17巷1 ~ 30號	
893	住宅竊盜	1050609	07~09	台北市內湖區康樂街136巷29弄31~60號	
894	住宅竊盜	1050609	13~15	台北市大安區住安里四維路124巷1~30號	
895	住宅竊盜	1050609	22~24	台北市北投區東華里立農街二段151~180號	
896	住宅竊盜	1050609	22~24	台北市北投區東華里立農街2段151 ~ 180號	
897	住宅竊盜	1050610	13~15	台北市萬華區大理街160巷11弄1~30號	
898	住宅竊盜	1050611	10~12	台北市中正區忠勤里惠安街31~60號	
899	住宅竊盜	1050611	13~15	台北市文山區樟林里014鄰木新路3段241 ~ 270號	
900	住宅竊盜	1050612	04~06	台北市北投區智仁里中和街507巷6弄1~30號	
901	住宅竊盜	1050612	16~18	台北市士林區蘭興里克強路10巷4弄1~30號	
902	住宅竊盜	1050613	16~18	台北市文山區景慶里溪口街31~60號	
903	住宅竊盜	1050613	16~18	台北市北投區永欣里石牌路二段331巷1~30號	
904	住宅竊盜	1050614	01~03	台北市北投區中庸里大同街208巷1~30號	
905	住宅竊盜	1050614	01~03	台北市中正區新營里林森南路121~150號	
906	住宅竊盜	1050614	19~21	台北市南港區南港里興中路61~90號	
907	住宅竊盜	1050614	19~21	台北市南港區南港里興中路61 ~ 90號	
908	住宅竊盜	1050615	07~09	台北市大安區龍雲里大安路二段151~180號	
909	住宅竊盜	1050616	10~12	台北市文山區博嘉里010鄰和平東路四段361~390號	
910	住宅竊盜	1050617	07~09	台北市南港區中研里研究院路二段2巷12弄1~30號	
911	住宅竊盜	1050617	07~09	台北市南港區南港里興中路28巷31~60號	
912	住宅竊盜	1050618	07~09	台北市士林區福志里與農路49巷1~30號	
913	住宅竊盜	1050618	13~15	台北市北投區東華里立農街2段151 ~ 180號	
914	住宅竊盜	1050619	07~09	台北市文山區華興里002鄰試院路144巷4弄1 ~ 30號	
915	住宅竊盜	1050619	19~21	台北市北投區中央北路4段391 ~ 420號	
916	住宅竊盜	1050620	19~21	台北市內湖區康寧路一段214巷1~30號	
917	住宅竊盜	1050621	13~15	台北市大安區新龍里瑞安街208巷78弄1~30號	
918	住宅竊盜	1050621	22~24	台北市大安區通化里信義路4段378巷1~30號	
919	住宅竊盜	1050622	01~03	台北市中山區林森北路310巷1~30號	
920	住宅竊盜	1050622	01~03	台北市中山區林森北路310巷1~30號	
921	住宅竊盜	1050624	04~06	台北市萬華區西藏路181 ~ 210號	
922	住宅竊盜	1050624	19~21	台北市內湖區康寧路三段75巷186弄121~150號	
923	住宅竊盜	1050625	04~06	台北市內湖區行善路25巷40弄1~30號	
924	住宅竊盜	1050625	07~09	台北市士林區聖山里忠誠路一段151~180號	
925	住宅竊盜	1050625	10~12	台北市大安區敦安里信義路四段181~210號	
926	住宅竊盜	1050626	01~03	台北市大安區通化里信義路4段378巷1 ~ 30號	
927	住宅竊盜	1050628	16~18	台北市內湖區民權東路6段90巷5弄1 ~ 30號	
928	住宅竊盜	1050629	10~12	台北市中正區富水里汀州路三段60巷2弄1~30號	
929	住宅竊盜	1050629	13~15	台北市萬華區西園路二段241~270號	
930	住宅竊盜	1050629	16~18	台北市士林區天母里15鄰天玉街81巷1~30號	
931	住宅竊盜	1050630	16~18	台北市南港區舊莊里合順街8巷5弄1~30號	
932	住宅竊盜	1050630	22~24	台北市中山區吉林路433項31 ~ 60號	
933	住宅竊盜	1050701	01~03	台北市信義區大道里忠孝東路五段790巷62弄1~30號	
934	住宅竊盜	1050701	04~06	台北市萬華區寶興街188巷1~30號	
935	住宅竊盜	1050701	10~12	台北市萬華區大理街31 ~ 60號	
936	住宅竊盜	1050701	13~15	台北市士林區菁山里9鄰菁山路99巷1~30號	
937	住宅竊盜	1050702	07~09	台北市內湖區東湖路113巷1~30號	
938	住宅竊盜	1050702	13~15	台北市大同區隆和里伊寧街61 ~ 90號	
939	住宅竊盜	1050703	04~06	台北市大同區雙連里錦西街52巷1~30號	
940	住宅竊盜	1050704	10~12	台北市北投區大興街24巷5弄1 ~ 30號	
941	住宅竊盜	1050704	10~12	台北市萬華區長順街	
942	住宅竊盜	1050704	10~12	台北市萬華區長順街91 ~ 120號	
943	住宅竊盜	1050704	13~15	台北市信義區景新里莊敬路289巷1~30號	
944	住宅竊盜	1050704	19~21	台北市中正區東門里信義路一段1~30號	
945	住宅竊盜	1050705	04~06	台北市內湖區民權東路六段90巷15弄1~30號	
946	住宅竊盜	1050705	07~09	台北市北投區湖田里竹子湖路1~30號	
947	住宅竊盜	1050705	07~09	台北市士林區蘭興里克強路10巷9弄1 ~ 30號	
948	住宅竊盜	1050705	07~09	台北市北投區湖田里竹子湖路1 ~ 30號	
949	住宅竊盜	1050705	13~15	台北市萬華區西園路1段125巷1 ~ 30號	
950	住宅竊盜	1050705	16~18	台北市中山區民生東路二段61~90號	
951	住宅竊盜	1050706	01~03	台北市中山區龍江路457巷1 ~ 30號	
952	住宅竊盜	1050706	04~06	台北市中山區龍江路391 ~ 420號	
953	住宅竊盜	1050706	07~09	台北市士林區天和里中山北路七段190巷31~60號	
954	住宅竊盜	1050707	13~15	台北市大安區和平東路三段61~90號	
955	住宅竊盜	1050707	13~15	台北市南港區三重里園區街14巷1~30號	
956	住宅竊盜	1050709	10~12	台北市大同區朝陽里天水路31~60號	
957	住宅竊盜	1050710	10~12	台北市松山區敦化北路222巷1 ~ 30號	
958	住宅竊盜	1050710	10~12	台北市松山區健康路391 ~ 420號	
959	住宅竊盜	1050710	16~18	台北市北投區中央里中央南路二段91~120號	
960	住宅竊盜	1050711	22~24	台北市北投區榮華里榮華二路1~30號	
961	住宅竊盜	1050712	10~12	台北市士林區東山里1鄰德行東路397巷1~30號	
